user_id,total_spent,avg_spent,transaction_count,spending_intensity,risk_segment,raw_score,financial_score,customer_tier
4193,17519.11,72.39301652892563,242,72.09510288065844,Low,7101.961904958678,15.04,Basic
4194,17566.46,67.04755725190839,262,66.79262357414449,Low,7125.298267175573,15.18,Basic
4195,17766.13,65.55767527675278,271,65.31665441176472,Low,7207.419302583027,15.7,Basic
4196,22809.08,85.10850746268657,268,84.79211895910781,Low,9229.564552238808,28.45,Basic
4197,18123.84,68.9119391634981,263,68.6509090909091,Low,7349.1095817490495,16.6,Basic
4198,22822.38,79.52048780487806,287,79.244375,Low,9238.908146341464,28.51,Basic
4199,18458.58,66.63747292418773,277,66.39776978417267,Low,7486.5232418772575,17.46,Basic
4200,15348.34,59.72116731517509,257,59.48968992248062,Low,6234.352350194553,9.57,Basic
4201,16484.1,63.64517374517374,259,63.40038461538461,Low,6690.433552123552,12.44,Basic
4202,14666.67,57.74279527559055,254,57.51635294117647,Low,5960.190838582677,7.84,Basic
4203,21163.4,78.09372693726938,271,77.80661764705883,Low,8570.088118081181,24.29,Basic
4204,13468.35,58.304545454545455,231,58.053232758620695,Low,5474.131363636364,4.77,Basic
4205,14616.44,61.93406779661017,236,61.67274261603376,Low,5935.956220338984,7.69,Basic
4206,17401.5,68.24117647058823,255,67.974609375,Low,7057.572352941177,14.76,Basic
4207,15609.48,61.213647058823526,255,60.97453125,Low,6338.656094117648,10.22,Basic
4208,18627.87,67.98492700729926,274,67.73770909090909,Low,7553.743478102189,17.89,Basic
4209,20624.92,74.99970909090909,275,74.72797101449277,Low,8354.967912727272,22.94,Basic
4210,22561.73,83.25361623616236,271,82.94753676470589,Low,9130.968084870849,27.83,Basic
4211,18562.51,71.66992277992277,259,71.39426923076923,Low,7524.204976833977,17.7,Basic
4212,14769.44,61.53933333333334,240,61.28398340248963,Low,5998.237800000001,8.08,Basic
4213,18724.52,69.35007407407407,270,69.09416974169741,Low,7591.613022222223,18.12,Basic
4214,18170.79,70.9796484375,256,70.70346303501945,Low,7366.409894531251,16.7,Basic
4215,18819.89,74.97964143426294,251,74.68210317460317,Low,7625.749892430279,18.34,Basic
4216,19870.38,74.4208988764045,267,74.14320895522388,Low,8050.578269662923,21.02,Basic
4217,14987.38,68.7494495412844,218,68.43552511415525,Low,6080.976834862385,8.6,Basic
4218,14973.36,63.4464406779661,236,63.17873417721519,Low,6079.177932203391,8.59,Basic
4219,19413.22,68.11656140350878,285,67.87839160839161,Low,7871.222968421053,19.89,Basic
4220,30191.89,110.1893795620438,274,109.7886909090909,Low,12192.012813868616,47.13,Standard
4221,16362.78,63.668404669260696,257,63.42162790697674,Low,6641.31252140078,12.13,Basic
4222,17154.100000000002,61.48422939068101,279,61.26464285714287,Low,6963.785268817205,14.17,Basic
4223,19502.16,69.90021505376345,279,69.65057142857142,Low,7905.53406451613,20.1,Basic
4224,18763.36,72.16676923076923,260,71.89026819923372,Low,7604.994030769231,18.21,Basic
4225,17430.17,66.27441064638782,263,66.0233712121212,Low,7070.850323193915,14.84,Basic
4226,27372.97,98.46392086330935,278,98.1110035842294,Low,11062.127176258995,40.01,Standard
4227,16475.24,69.81033898305085,236,69.51578059071731,Low,6681.839101694917,12.39,Basic
4228,18487.13,66.98235507246378,276,66.74054151624549,Low,7497.74670652174,17.53,Basic
4229,16761.88,62.778576779026224,267,62.54432835820896,Low,6803.685573033708,13.16,Basic
4230,18169.44,72.38820717131473,251,72.10095238095238,Low,7364.792462151395,16.69,Basic
4231,17121.72,62.2608,275,62.03521739130435,Low,6949.866240000001,14.08,Basic
4232,17605.48,67.19648854961832,262,66.9409885931559,Low,7140.950946564886,15.28,Basic
4233,17356.9,66.50153256704981,261,66.24770992366413,Low,7041.0104597701165,14.65,Basic
4234,18769.07,71.6376717557252,262,71.36528517110266,Low,7607.7193015267185,18.23,Basic
4235,17160.22,62.85794871794872,273,62.62854014598541,Low,6964.845384615385,14.17,Basic
4236,22195.62,79.27007142857143,280,78.98797153024911,Low,8986.02902142857,26.92,Basic
4237,16648.07,65.28654901960785,255,65.0315234375,Low,6755.313964705882,12.85,Basic
4238,16768.13,64.24570881226055,261,64.00049618320611,Low,6804.825712643678,13.16,Basic
4239,16736.09,72.13831896551724,232,71.82871244635193,Low,6785.677495689656,13.04,Basic
4240,18604.06,71.27992337164751,261,71.00786259541985,Low,7541.3079770114955,17.81,Basic
4241,17000.8,64.64182509505703,263,64.39696969696969,Low,6898.612547528516,13.76,Basic
4242,21099.47,83.06877952755906,254,82.74301960784314,Low,8540.90863385827,24.11,Basic
4243,17883.33,70.40681102362205,254,70.13070588235294,Low,7250.654043307088,15.97,Basic
4244,17620.13,70.76357429718875,249,70.48052,Low,7143.981072289157,15.3,Basic
4245,20767.0,86.52916666666667,240,86.1701244813278,Low,8404.75875,23.25,Basic
4246,18844.86,75.37944,250,75.0791235059761,Low,7635.557832,18.4,Basic
4247,19028.36,73.186,260,72.9055938697318,Low,7711.299800000001,18.88,Basic
4248,14159.49,59.49365546218488,238,59.2447280334728,Low,5753.044096638655,6.53,Basic
4249,15905.28,66.272,240,65.99701244813278,Low,6453.993600000001,10.95,Basic
4250,44432.5,175.62252964426878,253,174.9311023622047,Low,17901.58675889328,83.13,Premium
4251,16220.09,66.47577868852458,244,66.20444897959183,Low,6581.178733606557,11.75,Basic
4252,18241.39,63.118996539792384,289,62.90134482758621,Low,7402.191698961938,16.93,Basic
4253,16789.9,69.37975206611571,242,69.09423868312757,Low,6809.373925619836,13.19,Basic
4254,18036.0,67.04832713754647,269,66.8,Low,7315.214498141264,16.38,Basic
4255,15412.72,60.68,254,60.44203921568627,Low,6259.491999999999,9.73,Basic
4256,16685.49,65.1776953125,256,64.92408560311284,Low,6770.549308593751,12.95,Basic
4257,16234.97,67.08665289256199,242,66.81057613168724,Low,6586.713995867769,11.79,Basic
4258,18323.63,64.29343859649123,285,64.06863636363637,Low,7434.240031578948,17.13,Basic
4259,21566.77,79.87692592592593,270,79.58217712177122,Low,8731.671077777779,25.31,Basic
4260,13616.28,56.26561983471075,242,56.03407407407408,Low,5535.991685950415,5.16,Basic
4261,15193.48,68.4390990990991,222,68.13219730941704,Low,6164.52372972973,9.13,Basic
4262,17166.96,57.80121212121212,297,57.60724832214765,Low,6973.224363636364,14.23,Basic
4263,21256.37,75.37719858156028,282,75.1108480565371,Low,8609.76115957447,24.54,Basic
4264,17602.08,65.1928888888889,270,64.95232472324724,Low,7141.389866666668,15.29,Basic
4265,16908.82,67.90690763052208,249,67.63528,Low,6858.600072289157,13.5,Basic
4266,17207.7,69.10722891566266,249,68.8308,Low,6978.5121686747,14.26,Basic
4267,17227.76,65.75480916030534,262,65.50479087452472,Low,6989.430442748091,14.33,Basic
4268,16441.62,65.24452380952381,252,64.98664031620552,Low,6671.821357142858,12.33,Basic
4269,22196.18,78.43173144876326,283,78.15556338028169,Low,8986.901519434628,26.92,Basic
4270,19955.76,74.46179104477612,268,74.1849814126394,Low,8085.042537313432,21.24,Basic
4271,22989.94,90.5115748031496,254,90.15662745098038,Low,9299.329472440946,28.89,Basic
4272,18067.98,78.55643478260869,230,78.21636363636364,Low,7319.758930434783,16.41,Basic
4273,16431.19,63.68678294573643,258,63.440888030888026,Low,6668.98203488372,12.31,Basic
4274,21704.96,81.5975939849624,266,81.29198501872659,Low,8786.263278195489,25.66,Basic
4275,20557.7,80.93582677165355,254,80.61843137254903,Low,8323.560748031497,22.74,Basic
4276,18159.52,64.3954609929078,282,64.16791519434629,Low,7367.726638297873,16.71,Basic
4277,16499.6,72.36666666666666,228,72.05065502183406,Low,6689.95,12.44,Basic
4278,18308.93,75.97066390041493,241,75.65673553719009,Low,7418.663199170125,17.03,Basic
4279,31678.84,134.23237288135593,236,133.66599156118144,Low,12782.605711864406,50.86,Standard
4280,19634.53,76.99815686274509,255,76.6973828125,Low,7953.411447058824,20.41,Basic
4281,14064.72,60.62379310344827,232,60.36360515021459,Low,5713.675137931034,6.28,Basic
4282,16294.45,65.43955823293173,249,65.1778,Low,6612.11186746988,11.95,Basic
4283,18119.71,68.3762641509434,265,68.11921052631578,Low,7347.896879245283,16.59,Basic
4284,21488.78,86.30032128514056,249,85.95512,Low,8696.102096385544,25.09,Basic
4285,20045.87,71.59239285714285,280,71.33761565836299,Low,8123.825717857143,21.48,Basic
4286,15378.68,60.308549019607845,255,60.07296875,Low,6246.064564705883,9.64,Basic
4287,15847.29,64.15906882591094,247,63.90036290322581,Low,6432.263720647775,10.81,Basic
4288,13221.36,53.31193548387097,248,53.09783132530121,Low,5378.937580645162,4.17,Basic
4289,17587.97,65.8725468164794,267,65.62675373134329,Low,7135.049764044945,15.25,Basic
4290,15615.23,64.5257438016529,242,64.26020576131687,Low,6338.049723140497,10.22,Basic
4291,13572.53,54.50815261044177,249,54.29012,Low,5520.064445783133,5.06,Basic
4292,19941.58,65.16856209150328,306,64.95628664495115,Low,8087.982568627453,21.25,Basic
4293,15917.76,55.46257839721255,287,55.27,Low,6469.842773519164,11.05,Basic
4294,19530.3,79.39146341463415,246,79.07004048582996,Low,7909.73743902439,20.13,Basic
4295,18628.87,73.34200787401575,254,73.05439215686275,Low,7549.7506023622045,17.86,Basic
4296,17283.21,65.71562737642586,263,65.46670454545455,Low,7011.8986882129275,14.47,Basic
4297,17447.29,63.44469090909091,275,63.21481884057971,Low,7080.449407272728,14.9,Basic
4298,13763.49,58.56804255319149,235,58.319872881355934,Low,5593.466412765958,5.53,Basic
4299,17807.05,66.9437969924812,266,66.69307116104869,Low,7222.7031390977445,15.8,Basic
4300,16866.41,63.646830188679246,265,63.40755639097744,Low,6845.158049056604,13.42,Basic
4301,14899.84,63.94781115879828,233,63.67452991452991,Low,6049.02034334764,8.4,Basic
4302,17191.68,66.37714285714286,259,66.12184615384615,Low,6974.285142857143,14.23,Basic
4303,16345.7,70.15321888412018,233,69.8534188034188,Low,6629.225965665237,12.06,Basic
4304,19186.49,67.79678445229682,283,67.5580633802817,Low,7779.83503533569,19.31,Basic
4305,17866.07,63.80739285714286,280,63.58032028469751,Low,7249.570217857143,15.97,Basic
4306,15418.86,59.3033076923077,260,59.07609195402299,Low,6263.334992307693,9.75,Basic
4307,20233.35,81.9163967611336,247,81.58608870967741,Low,8192.014919028341,21.91,Basic
4308,15918.48,66.05178423236514,241,65.77884297520662,Low,6459.5075352697095,10.99,Basic
4309,19510.53,68.94180212014133,283,68.69904929577464,Low,7909.794540636041,20.13,Basic
4310,17512.92,72.36743801652892,242,72.06962962962962,Low,7099.478231404959,15.02,Basic
4311,15328.69,61.56100401606426,249,61.31476,Low,6224.644301204819,9.51,Basic
4312,16828.02,65.47867704280156,257,65.22488372093024,Low,6827.951603112841,13.31,Basic
4313,19105.37,76.72839357429719,249,76.42148,Low,7739.866518072289,19.06,Basic
4314,16954.22,70.64258333333333,240,70.34946058091286,Low,6874.880775000001,13.61,Basic
4315,20346.7,73.988,275,73.71992753623189,Low,8243.376400000001,22.23,Basic
4316,13755.66,55.24361445783133,249,55.02264,Low,5593.537084337349,5.53,Basic
4317,19277.8,72.47293233082706,266,72.20149812734083,Low,7812.661879699248,19.52,Basic
4318,15649.58,59.50410646387833,263,59.27871212121212,Low,6356.583231939164,10.34,Basic
4319,18690.84,66.51544483985765,281,66.2795744680851,Low,7580.590633451958,18.06,Basic
4320,16033.57,59.164464944649445,271,58.94694852941176,Low,6512.477339483395,11.32,Basic
4321,18932.21,73.0973359073359,259,72.8161923076923,Low,7672.5132007722,18.63,Basic
4322,19360.56,74.1783908045977,261,73.89526717557251,Low,7844.77751724138,19.72,Basic
4323,16496.33,67.05825203252033,246,66.78676113360325,Low,6692.449475609757,12.46,Basic
4324,15303.8,61.46104417670682,249,61.2152,Low,6214.658313253012,9.44,Basic
4325,17643.71,71.72239837398374,246,71.43202429149797,Low,7152.800719512195,15.36,Basic
4326,14678.42,59.18717741935484,248,58.94947791164659,Low,5963.524153225807,7.86,Basic
4327,23961.44,91.10813688212929,263,90.76303030303028,Low,9690.808441064637,31.36,Basic
4328,20787.64,80.2611583011583,259,79.95246153846153,Low,8416.834347490349,23.33,Basic
4329,20322.47,73.63213768115942,276,73.36631768953069,Low,8233.877641304349,22.17,Basic
4330,21928.33,84.99352713178295,258,84.66536679536681,Low,8874.230058139536,26.21,Basic
4331,25171.82,86.50109965635738,291,86.20486301369863,Low,10181.978329896907,34.46,Basic
4332,18093.57,73.25331983805668,247,72.95794354838709,Low,7333.503995951417,16.5,Basic
4333,20179.46,70.31170731707317,287,70.06756944444444,Low,8178.977512195122,21.83,Basic
4334,15232.19,60.44519841269842,252,60.20628458498024,Low,6186.60955952381,9.27,Basic
4335,19485.93,72.70869402985075,268,72.43840148698885,Low,7896.584608208955,20.05,Basic
4336,21668.08,83.9848062015504,258,83.66054054054055,Low,8769.827441860467,25.55,Basic
4337,14796.0,66.05357142857143,224,65.76,Low,6005.416071428572,8.12,Basic
4338,14315.9,59.64958333333333,240,59.40207468879668,Low,5816.2548750000005,6.93,Basic
4339,26492.06,94.27779359430606,281,93.94347517730498,Low,10709.407338078292,37.78,Basic
4340,21186.97,70.85943143812709,299,70.62323333333333,Low,8585.74582943144,24.39,Basic
4341,19150.31,70.66535055350553,271,70.40555147058824,Low,7762.623605166053,19.2,Basic
4342,16452.4,66.6089068825911,247,66.34032258064516,Low,6675.042672064778,12.35,Basic
4343,16065.22,65.30577235772357,246,65.04137651821863,Low,6519.479731707317,11.36,Basic
4344,17245.32,65.07667924528302,265,64.83203007518797,Low,6997.151003773585,14.38,Basic
4345,21091.69,78.70033582089552,268,78.40776951672862,Low,8540.686100746268,24.11,Basic
4346,19179.42,71.29895910780668,269,71.03488888888889,Low,7773.857687732342,19.27,Basic
4347,18969.96,71.8559090909091,264,71.58475471698112,Low,7688.740772727273,18.74,Basic
4348,16092.61,65.95331967213114,244,65.6841224489796,Low,6530.02999590164,11.43,Basic
4349,16949.06,65.69403100775195,258,65.4403861003861,Low,6876.732209302326,13.62,Basic
4350,20772.53,71.38326460481099,291,71.138801369863,Low,8417.726979381443,23.33,Basic
4351,18034.24,70.17214007782101,257,69.90015503875969,Low,7311.847642023347,16.36,Basic
4352,19647.39,72.76811111111111,270,72.49959409594096,Low,7961.786433333334,20.46,Basic
4353,17603.41,69.03298039215686,255,68.7633203125,Low,7138.573894117648,15.27,Basic
4354,22454.61,86.69733590733591,259,86.36388461538462,Low,9085.553200772203,27.54,Basic
4355,16616.94,65.16447058823529,255,64.909921875,Low,6742.825341176471,12.77,Basic
4356,20105.54,75.58473684210527,266,75.30164794007491,Low,8144.691421052632,21.61,Basic
4357,15093.09,62.62692946058091,241,62.36814049586777,Low,6128.324078838175,8.9,Basic
4358,14082.44,61.4953711790393,229,61.228,Low,5720.124611353712,6.32,Basic
4359,19433.91,75.61832684824903,257,75.32523255813953,Low,7873.349498054476,19.9,Basic
4360,26161.55,86.0577302631579,304,85.7755737704918,Low,10581.637319078949,36.98,Basic
4361,18863.32,73.11364341085272,258,72.83135135135134,Low,7644.662093023256,18.46,Basic
4362,18000.78,64.7510071942446,278,64.51892473118279,Low,7303.137302158273,16.31,Basic
4363,17664.22,63.54035971223022,278,63.3126164874552,Low,7168.15010791367,15.45,Basic
4364,17071.88,63.9396254681648,267,63.70104477611941,Low,6928.03388764045,13.94,Basic
4365,14999.35,60.726113360323886,247,60.48125,Low,6092.057834008098,8.67,Basic
4366,17947.94,71.50573705179282,251,71.22198412698413,Low,7275.927721115538,16.13,Basic
4367,14197.03,58.6654132231405,242,58.42399176954733,Low,5769.011623966943,6.63,Basic
4368,19933.05,80.05240963855421,249,79.73219999999999,Low,8071.935722891566,21.15,Basic
4369,21427.99,81.78622137404581,262,81.47524714828899,Low,8674.331866412216,24.95,Basic
4370,17748.62,68.26392307692308,260,68.0023754789272,Low,7197.927176923077,15.64,Basic
4371,19524.22,68.99017667844524,283,68.74725352112677,Low,7915.285053003534,20.17,Basic
4372,16974.26,69.56663934426228,244,69.28269387755101,Low,6883.7739918032785,13.66,Basic
4373,16915.95,65.31254826254826,259,65.06134615384616,Low,6863.673764478765,13.53,Basic
4374,15841.77,60.46477099236641,262,60.23486692015209,Low,6433.447431297711,10.82,Basic
4375,19918.13,71.13617857142857,280,70.88302491103204,Low,8072.592853571429,21.16,Basic
4376,20477.68,79.06440154440155,259,78.76030769230769,Low,8292.491320463321,22.54,Basic
4377,14974.2,58.49296875,256,58.26536964980545,Low,6084.0278906250005,8.62,Basic
4378,19451.74,75.983359375,256,75.68770428015564,Low,7880.291007812501,19.94,Basic
4379,19234.47,71.7704104477612,268,71.50360594795539,Low,7795.719123134329,19.41,Basic
4380,18157.58,67.00214022140221,271,66.75580882352942,Low,7364.432642066422,16.69,Basic
4381,17971.69,71.88676,250,71.60035856573705,Low,7285.242028,16.19,Basic
4382,14664.87,57.061750972762646,257,56.84058139534884,Low,5960.166525291829,7.84,Basic
4383,23168.35,85.4920664206642,271,85.17775735294117,Low,9374.2876199262,29.37,Basic
4384,16541.29,71.91865217391305,230,71.60731601731602,Low,6707.091595652175,12.55,Basic
4385,18865.74,70.92383458646617,266,70.65820224719101,Low,7647.373150375941,18.48,Basic
4386,19299.7,75.68509803921569,255,75.389453125,Low,7819.0855294117655,19.56,Basic
4387,17371.11,69.48444,250,69.20760956175299,Low,7044.289332,14.67,Basic
4388,21429.73,79.66442379182156,269,79.36937037037036,Low,8676.491327137546,24.97,Basic
4389,19084.48,69.39810909090909,275,69.14666666666666,Low,7737.1114327272735,19.04,Basic
4390,19981.83,74.28189591078068,269,74.00677777777778,Low,8095.716568773235,21.3,Basic
4391,20016.68,73.59073529411765,272,73.32117216117216,Low,8110.349220588236,21.4,Basic
4392,15611.96,61.707351778656125,253,61.46440944881889,Low,6339.196205533596,10.23,Basic
4393,19057.12,73.57961389961389,259,73.29661538461538,Low,7722.621884169884,18.95,Basic
4394,15455.12,63.0821224489796,245,62.82569105691057,Low,6274.472636734695,9.82,Basic
4395,15845.71,62.14003921568628,255,61.8973046875,Low,6433.426011764705,10.82,Basic
4396,17381.65,68.43169291338583,254,68.16333333333334,Low,7049.389507874016,14.71,Basic
4397,19370.82,71.74377777777778,270,71.4790405904059,Low,7850.851133333334,19.76,Basic
4398,16446.6,65.00632411067193,253,64.7503937007874,Low,6674.041897233201,12.34,Basic
4399,17260.04,62.31061371841155,277,62.08647482014389,Low,7005.809184115525,14.43,Basic
4400,19256.29,74.34861003861005,259,74.06265384615385,Low,7802.520583011584,19.45,Basic
4401,20317.04,72.82093189964158,279,72.56085714285715,Low,8232.362279569894,22.16,Basic
4402,15853.11,64.44353658536586,246,64.18263157894737,Low,6434.37706097561,10.83,Basic
4403,23199.72,97.06995815899582,239,96.6655,Low,9380.7089874477,29.41,Basic
4404,20140.66,78.674453125,256,78.36832684824903,Low,8156.666335937501,21.69,Basic
4405,19097.08,71.79353383458646,266,71.52464419475655,Low,7740.170060150377,19.06,Basic
4406,17045.48,67.64079365079365,252,67.37343873517787,Low,6914.084238095238,13.85,Basic
4407,18596.74,70.71003802281369,263,70.44219696969698,Low,7538.809011406845,17.79,Basic
4408,18067.36,66.91614814814815,270,66.66922509225093,Low,7328.018844444445,16.46,Basic
4409,18670.14,74.68056,250,74.38302788844621,Low,7565.4601680000005,17.96,Basic
4410,14021.08,57.69991769547325,243,57.46344262295082,Low,5698.641975308642,6.19,Basic
4411,19126.17,71.63359550561798,267,71.36630597014924,Low,7752.058078651686,19.14,Basic
4412,15125.53,62.76153526970955,241,62.50219008264463,Low,6141.340460580914,8.98,Basic
4413,19088.72,66.05093425605537,289,65.8231724137931,Low,7742.003280276817,19.07,Basic
4414,15411.95,57.93966165413534,266,57.72265917602997,Low,6261.961898496242,9.74,Basic
4415,15501.73,61.514801587301584,252,61.27166007905138,Low,6294.74644047619,9.95,Basic
4416,17117.5,69.30161943319838,247,69.02217741935483,Low,6941.89048582996,14.03,Basic
4417,15311.86,58.442213740458016,262,58.22,Low,6220.876664122138,9.48,Basic
4418,22007.25,83.36079545454545,264,83.04622641509434,Low,8907.108238636363,26.42,Basic
4419,18585.92,69.09263940520447,269,68.83674074074075,Low,7535.795791821561,17.77,Basic
4420,18997.52,68.83159420289856,276,68.5831046931408,Low,7702.457478260871,18.82,Basic
4421,16680.18,66.19119047619047,252,65.9295652173913,Low,6767.529357142857,12.93,Basic
4422,24485.0,94.53667953667954,259,94.17307692307692,Low,9900.061003861005,32.68,Basic
4423,16620.12,64.66972762645914,257,64.41906976744185,Low,6744.548918287938,12.78,Basic
4424,21770.54,74.81285223367698,291,74.55664383561644,Low,8817.959855670102,25.86,Basic
4425,18394.39,62.77948805460751,293,62.56595238095238,Low,7464.4898464163825,17.32,Basic
4426,18333.92,70.51507692307693,260,70.2449042145594,Low,7432.722523076923,17.12,Basic
4427,12395.57,52.74710638297872,235,52.52360169491525,Low,5044.552131914894,2.06,Basic
4428,17869.09,64.97850909090909,275,64.74307971014493,Low,7249.629552727273,15.97,Basic
4429,18465.41,69.94473484848484,264,69.68079245283019,Low,7486.3474204545455,17.46,Basic
4430,17267.01,58.9317747440273,293,58.73132653061224,Low,7012.383532423208,14.47,Basic
4431,16527.8,65.32727272727273,253,65.07007874015748,Low,6706.618181818181,12.54,Basic
4432,20959.69,77.62848148148147,270,77.3420295202952,Low,8488.164544444444,23.78,Basic
4433,24700.33,90.47739926739928,273,90.14718978102192,Low,9989.175219780222,33.24,Basic
4434,18964.84,70.50126394052045,269,70.24014814814815,Low,7687.786379182156,18.73,Basic
4435,19688.21,72.65022140221402,271,72.38312499999999,Low,7978.3790664206645,20.56,Basic
4436,19342.55,74.68166023166023,259,74.39442307692308,Low,7837.124498069498,19.67,Basic
4437,15966.47,67.65453389830508,236,67.36907172995781,Low,6477.684360169492,11.1,Basic
4438,17271.48,66.17425287356322,261,65.92167938931297,Low,7006.74427586207,14.44,Basic
4439,21938.15,78.35053571428573,280,78.07170818505338,Low,8882.765160714285,26.27,Basic
4440,18368.57,73.18155378486055,251,72.8911507936508,Low,7444.6824661354585,17.2,Basic
4441,18235.05,64.20792253521127,284,63.98263157894736,Low,7398.482376760564,16.91,Basic
4442,31962.1,121.52889733840306,263,121.0685606060606,Low,12900.19866920152,51.6,Standard
4443,17881.41,74.19672199170124,241,73.89012396694214,Low,7247.123016597511,15.95,Basic
4444,19630.12,74.07592452830188,265,73.79744360902255,Low,7953.770777358491,20.41,Basic
4445,24774.03,95.28473076923076,260,94.91965517241378,Low,10016.19741923077,33.41,Basic
4446,19065.98,71.94709433962264,265,71.67661654135338,Low,7727.476128301887,18.98,Basic
4447,18573.53,69.8253007518797,266,69.56378277153557,Low,7530.159590225564,17.74,Basic
4448,16044.46,57.09772241992882,281,56.89524822695035,Low,6519.213316725978,11.36,Basic
4449,18951.04,72.60934865900383,261,72.33221374045802,Low,7680.4988045977025,18.69,Basic
4450,17616.93,71.90583673469388,245,71.61353658536585,Low,7141.843751020409,15.29,Basic
4451,17621.85,65.99943820224719,267,65.75317164179104,Low,7148.639831460674,15.33,Basic
4452,17048.57,66.07972868217054,258,65.8245945945946,Low,6916.651918604651,13.87,Basic
4453,16676.5,70.36497890295358,237,70.06932773109244,Low,6762.809493670887,12.9,Basic
4454,17288.1,61.74321428571428,280,61.52348754448398,Low,7017.762964285714,14.51,Basic
4455,16094.8,62.3829457364341,258,62.14208494208494,Low,6534.03488372093,11.46,Basic
4456,20911.7,80.12145593869732,261,79.81564885496184,Low,8467.016436781609,23.64,Basic
4457,22962.86,87.98030651340996,261,87.6445038167939,Low,9289.838091954023,28.83,Basic
4458,20919.99,74.71425,280,74.44836298932385,Low,8474.410275,23.69,Basic
4459,21717.44,77.56228571428571,280,77.28626334519572,Low,8794.244685714286,25.71,Basic
4460,17204.53,66.17126923076923,260,65.91773946360154,Low,6979.663380769231,14.27,Basic
4461,17642.69,64.86283088235294,272,64.62523809523809,Low,7158.134849264707,15.39,Basic
4462,13630.9,59.00822510822511,231,58.75387931034483,Low,5539.362467532468,5.18,Basic
4463,19929.8,70.67304964539007,282,70.42332155477031,Low,8077.721914893617,21.19,Basic
4464,18972.49,67.04060070671379,283,66.80454225352113,Low,7694.008180212015,18.77,Basic
4465,16067.31,64.78754032258064,248,64.52734939759036,Low,6520.760262096774,11.37,Basic
4466,15540.24,63.42955102040816,245,63.17170731707317,Low,6308.624865306123,10.03,Basic
4467,17049.39,71.93835443037975,237,71.63609243697479,Low,6912.4375063291145,13.84,Basic
4468,20059.43,74.020036900369,271,73.74790441176471,Low,8127.2780110701115,21.5,Basic
4469,13690.35,65.19214285714285,210,64.88317535545023,Low,5558.697642857143,5.31,Basic
4470,16680.43,60.21815884476534,277,60.00154676258993,Low,6773.33744765343,12.97,Basic
4471,18406.82,69.45969811320755,265,69.19857142857143,Low,7463.065909433963,17.31,Basic
4472,19181.35,84.87323008849557,226,84.49933920704845,Low,7765.801969026549,19.22,Basic
4473,19745.68,71.80247272727273,275,71.54231884057971,Low,8002.312741818183,20.71,Basic
4474,20495.39,83.9975,244,83.6546530612245,Low,8296.555250000001,22.57,Basic
4475,14997.04,59.04346456692914,254,58.811921568627454,Low,6092.72903937008,8.67,Basic
4476,22476.28,80.84992805755395,278,80.56014336917562,Low,9098.166978417266,27.62,Basic
4477,20490.87,70.90266435986159,289,70.6581724137931,Low,8304.31879930796,22.62,Basic
4478,13775.35,56.68868312757202,243,56.4563524590164,Low,5600.046604938271,5.57,Basic
4479,17539.98,70.15992,250,69.8803984063745,Low,7112.039976,15.1,Basic
4480,16088.61,75.18042056074766,214,74.83074418604652,Low,6522.198126168225,11.38,Basic
4481,25942.64,103.77056,250,103.35713147410358,Low,10483.187168,36.36,Basic
4482,20439.93,78.015,262,77.71836501901142,Low,8277.9765,22.45,Basic
4483,18234.87,63.31552083333333,288,63.096435986159165,Low,7399.34265625,16.91,Basic
4484,17819.85,65.75590405904059,271,65.51415441176471,Low,7228.9667712177115,15.84,Basic
4485,18039.0,65.83576642335767,274,65.59636363636363,Low,7317.5507299270075,16.4,Basic
4486,15873.57,68.71675324675324,231,68.42056034482758,Low,6439.343025974026,10.86,Basic
4487,16757.75,65.97539370078741,254,65.71666666666667,Low,6799.092618110237,13.13,Basic
4488,16197.26,67.20854771784232,241,66.93082644628099,Low,6571.366564315354,11.69,Basic
4489,16630.56,65.73343873517787,253,65.47464566929135,Low,6747.844031620554,12.8,Basic
4490,18510.66,65.64063829787234,282,65.4086925795053,Low,7508.556191489362,17.6,Basic
4491,18188.97,66.87121323529412,272,66.62626373626374,Low,7377.249363970589,16.77,Basic
4492,17290.78,66.75976833976833,259,66.503,Low,7014.03993050193,14.48,Basic
4493,15549.6,60.50428015564202,257,60.26976744186047,Low,6315.0912840466935,10.08,Basic
4494,21151.94,77.4796336996337,273,77.19686131386861,Low,8565.91989010989,24.27,Basic
4495,20249.19,78.79062256809338,257,78.48523255813953,Low,8200.413186770427,21.96,Basic
4496,15957.45,63.07292490118577,253,62.82460629921261,Low,6477.801877470356,11.1,Basic
4497,16400.16,59.20635379061372,277,58.99338129496403,Low,6660.925906137185,12.26,Basic
4498,16669.99,65.37250980392157,255,65.1171484375,Low,6764.107752941178,12.91,Basic
4499,18111.66,71.87166666666667,252,71.58758893280633,Low,7341.825500000001,16.55,Basic
4500,25827.01,98.57637404580151,262,98.2015589353612,Low,10438.97691221374,36.08,Basic
4501,18686.14,75.65238866396761,247,75.34733870967742,Low,7571.25171659919,18.0,Basic
4502,16496.62,66.78793522267206,247,66.51862903225806,Low,6692.784380566802,12.46,Basic
4503,17212.09,74.51121212121213,231,74.19004310344828,Low,6976.489363636364,14.25,Basic
4504,25868.94,94.758021978022,273,94.41218978102192,Low,10457.903406593407,36.2,Basic
